1151,4756,WALGREENS #03196 / MARSHALLTOWN,5 E ANSON,MARSHALLTOWN,50158,POINT (-92.911565 42.038119),64,MARSHALL
1152,4962,HILLTOP GROCERY,1312 HARRISON ST,DAVENPORT,52803,,82,SCOTT
1153,4279,KEOTA EAGLE FOODS,217 E BROADWAY,KEOTA,52248,POINT (-91.952725 41.363958),54,KEOKUK
1154,4803,WALGREENS #07453 / DES MOINES,104 E EUCLID AVE,DES MOINES,50313,POINT (-93.617218 41.627683),77,POLK
1155,4472,QUICK SHOP FOODS / CENTERVILLE,1023 SOUTH MAIN,CENTERVILLE,52544,POINT (-92.874182 40.72417500000001),4,APPANOOSE
1156,5699,FLASHMART #102 /PERRY,1115 IA HWY 141,PERRY,50220,POINT (-94.10386 41.830334),25,DALLAS
1157,4485,DYNO'S 51 / SANBORN,101 W 7TH ST,SANBORN,51248,POINT (-95.656064 43.186035000000004),71,OBRIEN
1158,5252,FREEMAN FOODS OF NORTH ENGLISH,119  MAIN ST,NORTH ENGLISH,52316,POINT (-92.166582 41.575084),48,IOWA
1159,5128,PRICE CHOPPER  /  BEAVER #1310,1819 BEAVER AVE,DES MOINES,50310,POINT (-93.672695 41.610525),77,POLK
1160,5496,DHAKALS LLC,3108 W CENTRAL PARK AVE,DAVENPORT,52804,POINT (-90.620282 41.545421),82,SCOTT
1161,5274,FCA KINGSLEY C-STORE,101 MAIN ST,KINGSLEY,51028,POINT (-95.967322 42.58707400000001),75,PLYMOUTH
1162,5649,THE DEPOT TIFFIN,221 W MARENGO RD,TIFFIN,52340,POINT (-91.665196 41.707121),52,JOHNSON
1163,4956,THE COOLER,4920  JOHNSON AVE NW,CEDAR RAPIDS,52405,POINT (-91.734311 41.967997),57,LINN
1164,5404,THE DEPOT OXFORD LLC,220 N AUGUSTA AVE,OXFORD,52322,POINT (-91.790636 41.724565),52,JOHNSON
1165,5151,IDA LIQUOR,500  HWY 175,IDA GROVE,51445,,47,IDA
1166,5587,WHITE OAK STATION #79 / MUSCATINE,709 GRANDVIEW AVE,MUSCATINE,52761,POINT (-91.063509 41.408932),70,MUSCATINE
1167,4970,JEFF'S MARKET / WEST LIBERTY,200  E 3RD ST,WEST LIBERTY,52776,POINT (-91.26158700000002 41.569916),70,MUSCATINE
1168,5513,RICHMOND & FERRY BP,720 RICHMOND AVE,OTTUMWA,52501,POINT (-92.432517 41.007272),90,WAPELLO
1169,5446,PUMP N PAK,1004 MAIN ST.,ROCK VALLEY,51247,POINT (-96.294824 43.200164),84,SIOUX
1170,5412,CASEY'S GENERAL STORE # 1029/ TAMA,1207 STATE STREET,TAMA,52339,POINT (-92.576837 41.970558),86,TAMA
1171,4311,FAREWAY STORES #508 / FORT DODGE,1231  1ST AVE S,FORT DODGE,50501,POINT (-94.18154 42.50513),94,WEBSTER
1172,4741,WALGREENS #03700 / COUNCIL BLUFFS,535 E BROADWAY,COUNCIL BLUFFS,51503,POINT (-95.839753 41.266015),78,POTTAWATTA
1173,4765,KWIK STOP C-STORES / DUBUQUE,2335 UNIVERSITY AVE,DUBUQUE,52001,POINT (-90.69685800000002 42.499518),31,DUBUQUE
1174,5309,ROYAL FOOD,1443 2ND AVE,DES MOINES,50314,POINT (-93.619783 41.605229),77,POLK
1175,5375,CASEY'S GENERAL STORE # 3518/ DES MOINES,1907 ARMY POST RD,DES MOINES,50315,POINT (-93.641742 41.526539),77,POLK
1176,5317,CASEY'S GENERAL STORE # 2653 / TOLEDO,113 HWY 30 WEST,TOLEDO,52342,POINT (-92.580235 41.98633),86,TAMA
1177,5553,CASEY'S GENERAL STORE #2222 / CLINTON,1107 13TH AVE N,CLINTON,52732,POINT (-90.211856 41.85933),23,CLINTON
1178,5632,ONE STOP SHOP,700 W ELM AVE,POCAHONTAS,50574,POINT (-94.679177 42.732603000000005),76,POCAHONTAS
1179,4284,FAREWAY STORES #559 / IOWA FALLS,500 IOWA ST,IOWA FALLS,50126,POINT (-93.263746 42.522324),42,HARDIN
1180,4136,FAREWAY STORES #983 / GRIMES,351 GATEWAY DR,GRIMES,50111,,77,POLK
1181,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.665871 41.638673),77,POLK
1182,5702,WESTSIDE PETRO,103 1ST STREET,KALONA,52247,POINT (-91.71449 41.482402),92,WASHINGTON
1183,5218,GASLAND EXPRESS / CHARITON,2130  COURT AVE,CHARITON,50049,POINT (-93.327017 41.014576),59,LUCAS
1184,5655,ONE STOP SHOP #3 / ALGONA,220 S PHILLIPS ST,ALGONA,50511,POINT (-94.226877 43.06732),55,KOSSUTH
1185,4655,CASEY'S GENERAL STORE #2237 / PRAIRIE CITY,1002 W 2ND ST,PRAIRIE CITY,50228,POINT (-93.247591 41.596714),50,JASPER
1186,5713,BROOKLYN GROCERY LIQUOR LLC,122 EAST FRONT STREET,BROOKLYN,52211,POINT (-92.444377 41.728699),79,POWESHIEK
1187,4698,QUALITY QUICK STOP,201 W BURLINGTON AVE,FAIRFIELD,52556,POINT (-91.965379 41.006639),51,JEFFERSON
1188,3540,SUPER TARGET T-0533 / DAVENPORT,5225 ELMORE AVE,DAVENPORT,52807,POINT (-90.528585 41.573196),82,SCOTT
1189,5684,FIVE CORNERS LIQUOR & WINE,809 E 18TH ST,CEDAR FALLS,50613,POINT (-92.436845 42.5214),7,BLACK HAWK
1190,4480,CIRCLE K #6602 / CLINTON,1530 NORTH 2ND ST,CLINTON,52732,POINT (-90.183722 41.861892),23,CLINTON
1191,3910,RIVERSIDE CASINO AND RESORT,3184 HIGHWAY 22,RIVERSIDE,52327,POINT (-91.531499 41.496387000000006),92,WASHINGTON
1192,4489,CASEY'S GENERAL STORE #2763 / CEDAR RAPIDS,641 EDGEWOOD RD NW,CEDAR RAPIDS,52405,POINT (-91.715925 41.979772),57,LINN
1193,5705,KEYSTONE LIQUOR AND WINE,,,,,,
1194,5181,CASEY'S GENERAL STORE #3434  /  DENV,1101  JEFFERSON ST,DENVER,50622,,9,BREMER
1195,5421,YESWAY # 1009/ HARLAN,618 DURANT STREET,HARLAN,51537,POINT (-95.318597 41.656803),83,SHELBY
1196,4369,KUM & GO #28 / NORWALK,2992 SUNSET DR,NORWALK,50211,POINT (-93.67405100000002 41.494857),91,WARREN
1197,2806,OSCO #1118 / CLINTON,1307 N SECOND,CLINTON,52732,POINT (-90.184797 41.858932),23,CLINTON
1198,4732,WALGREENS #07967 / CLIVE,15601 HICKMAN RD,CLIVE,50325,,77,POLK
1199,4533,CASEY'S GENERAL STORE #1985 / ST. ANSGAR,110 N HWY 218,ST ANSGAR,50472,POINT (-92.917588 43.378704),66,MITCHELL
1200,2676,HY-VEE GAS / INDIANOLA,912 N JEFFERSON WAY,INDIANOLA,50125,POINT (-93.558417 41.36897),91,WARREN
1201,3056,SUPER FOODS / CLARION,325 CENTRAL AVE W,CLARION,50525,POINT (-93.735875 42.731643),99,WRIGHT
1202,5530,YESWAY #1148 / MARSHALLTOWN,1701 IOWA AVE E,MARSHALLTOWN,50158,POINT (-92.88592 42.006852),64,MARSHALL
1203,5555,SUB EXPRESS & GAS,4307 W LOCUST ST,DAVENPORT,52804,POINT (-90.637353 41.538148),82,SCOTT
1204,5719,GOPUFF,1907 STEVENS DRIVE UNIT C-E,IOWA CITY,52240,POINT (-91.534512 41.641762),52,JOHNSON
1205,5531,MCDERMOTT OIL CO,1501 1ST AVE E,CASCADE,52033,POINT (-90.994361 42.306432),31,DUBUQUE
1206,5195,CASEY'S GENERAL STORE #3203 / COUNCI,1928  SHERWOOD DR,COUNCIL BLUFFS,51530,POINT (-95.811475 41.278661),78,POTTAWATTA
1207,5302,YESWAY STORE # 10034/ BELMOND,112 RIVER AVE S,BELMOND,50421,POINT (-93.616821 42.84535),99,WRIGHT
1208,4517,CASEY'S GENERAL STORE #2767 / CEDAR RAPIDS,3434 1ST AVE NE,CEDAR RAPIDS,52402,POINT (-91.635028 42.013062),57,LINN
1209,4589,DYNO'S #53 / SIBLEY,1026 2ND AVE,SIBLEY,51249,POINT (-95.752119 43.397431),72,OSCEOLA
1210,5521,CASEY'S GENERAL STORE #3640 / WAUKEE,870 NE ALICE'S RD,WAUKEE,50263,POINT (-93.852909 41.604284),25,DALLAS
1211,4657,CASEY'S GENERAL STORE #2526 / WELLSBURG,308 N WASHINGTON,WELLSBURG,50680,POINT (-92.925287 42.43855),38,GRUNDY
1212,5303,CASEY'S GENERAL STORE # 3508/ MARSHA,108 IOWA AVE W,MARSHALLTOWN,50158,POINT (-92.916279 42.00706),64,MARSHALL
1213,5294,YESWAY STORE # 10022/ WATERLOO,1976 FRANKLIN ST,WATERLOO,50703,POINT (-92.314939 42.495308),7,BLACK HAWK
1214,2523,HY-VEE FOOD STORE / CENTERVILLE,609 N 18TH,CENTERVILLE,52544,POINT (-92.867967 40.737577),4,APPANOOSE
1215,5096,WALGREENS #11710 / NORTH LIBERTY,625 PACHA PARKWAY,NORTH LIBERTY,52317,POINT (-91.606273 41.752793),52,JOHNSON
1216,5635,BREW  GAS  COFFEE  SPIRIT  CIGARATTE,404  11TH ST,CORRECTIONVILLE,51016,POINT (-95.785271 42.482223),97,WOODBURY
1217,4516,CASEY'S GENERAL STORE #1569 / OAKLAND,205 BROWN ST,OAKLAND,51560,POINT (-95.399804 41.30495),78,POTTAWATTA
1218,5672,K & K FOOD AND GAS / DAVENPORT,2365 ROCKINGHAM RD,DAVENPORT,52802,POINT (-90.612456 41.514587),82,SCOTT
1219,5506,CASEY'S GENERAL STORE #2168 / DAVENPORT,1691 W 53RD ST,DAVENPORT,52806,POINT (-90.599933 41.574434),82,SCOTT
1220,5706,FORT MADISON LIQUOR & TOBACCO OUTLET PLUS,1735 AVE H,FORT MADISON,52627,POINT (-91.329797 40.63021),56,LEE
1221,4412,KUM & GO #267 / TIPTON,2050 IA HIGHWAY 38,TIPTON,52772,POINT (-91.115934 41.647175),16,CEDAR
1222,2669,HY-VEE / CORYDON,103  E JACKSON ST,CORYDON,50060,POINT (-93.318046 40.75842),93,WAYNE
1223,4706,WALGREENS #05144 / CLINTON,1905 N  2ND ST,CLINTON,52732,POINT (-90.182002 41.866652),23,CLINTON
1224,2679,HY-VEE FAST & FRESH/ALTOONA,3950 PRARIE FIRE NW,ALTOONA,50009,,77,POLK
1225,5394,CASEY'S GENERAL STORE #2183/DECORAH,1807 OLD STAGE RD.,DECORAH,52101,POINT (-91.754302 43.289229),96,WINNESHIEK
1226,5502,CASEY'S GENERAL STORE #3566 / PELLA,509 MAIN ST,PELLA,50219,POINT (-92.916517 41.403486),63,MARION
1227,3645,WAL-MART 1764 / WINDSOR HEIGHTS,1001  73RD ST,WINDSOR HEIGHTS,50311,POINT (-93.716991 41.594787),77,POLK
1228,5671,RUSS'S MARKET #30,900 S LOCUST,GLENWOOD,51534,POINT (-95.745944 41.038205),65,MILLS
1229,2669,HY-VEE / CORYDON,105  E JACKSON ST,CORYDON,50060,POINT (-93.317462 40.758432),93,WAYNE
1230,4540,CASEY'S GENERAL STORE #2915 / BELLEVUE,1104 N RIVERVIEW ST,BELLEVUE,52031,POINT (-90.427844 42.268432),49,JACKSON
1231,4334,FAREWAY STORES #114 / DUBUQUE,2050 JOHN F KENNEDY RD,DUBUQUE,52001,,31,DUBUQUE
1232,5539,CASEY'S GENERAL STORE #1901 / DES MOINES,2541 NW 66TH AVE,DES MOINES,50313,POINT (-93.653318 41.680398),77,POLK
1233,5709,JW LIQUOR,4518 MORTONSEN STREET SUITE #109,AMES,50014,,85,STORY
1234,4838,CASEY'S GENERAL STORE #2448 / OGDEN,102  W VETERANS DR,OGDEN,50212,POINT (-94.028392 42.03201),8,BOONE
1235,4861,THE STATION / CEDAR RAPIDS,3645 STONE CREEK CIRCLE SW,CEDAR RAPIDS,52404,POINT (-91.747514 41.943626),57,LINN
1236,5449,MODS MARKET,200 1ST AVE NE STE 124,CEDAR RAPIDS,52401,POINT (-91.668267 41.978996),57,LINN
1237,2514,HY-VEE DRUGSTORE / MARION,,,,,,
1238,5245,BEST TRIP,1516  SE  1ST ST,DES MOINES,50315,POINT (-93.613469 41.57592900000001),77,POLK
1239,4640,MART STOP #1 / DAVENPORT,3527 SPRING ST,DAVENPORT,52807,POINT (-90.547751 41.5563),82,SCOTT
1240,4730,WALGREENS #05944 / JOHNSTON,6200 MERLE HAY RD,JOHNSTON,50131,POINT (-93.697684 41.673355),77,POLK
1241,5108,TOBACCO 4 LESS / STATE ST,1032 STATE ST,BETTENDORF,52722,POINT (-90.518562 41.5251),82,SCOTT
1242,5106,RANDY'S NEIGHBORHOOD MARKET,622 10TH  ST,DEWITT,52742,POINT (-90.540132 41.825139),23,CLINTON
1243,5729,LAZY RIVER BEVERAGE AND MORE,2116 PARK AVENUE,MUSCATINE,52761,POINT (-91.030487 41.446981),70,MUSCATINE
1244,4724,WALGREENS #05942 / NEWTON,1204 1ST AVE EAST,NEWTON,50208,POINT (-93.038091 41.699223),50,JASPER
1245,4374,KUM & GO #141 / GRIMES,1950 PRINCETON DR,GRIMES,50111,POINT (-93.77248500000002 41.673752),77,POLK
1246,5666,COSTCO WHOLESALE #1325 / DAVENPORT,2790 E 53RD ST,DAVENPORT,52807,POINT (-90.533235 41.574836),82,SCOTT
1247,5448,FAREWAY STORES #177/ FORT MADISON,1820 AVENUE H,FORT MADISON,52627,POINT (-91.33056 40.630216),56,LEE
1248,5734,FAREWAY #193,500 CROELL AVENUE,TIFFIN,52340,POINT (-91.657407 41.708639),52,JOHNSON
1249,4393,KUM & GO #206 / CLIVE,1725 NW 86TH ST,CLIVE,50325,POINT (-93.736227 41.607327),77,POLK
1250,5082,CASEY'S GENERAL STORE #2365 / ATLANT,911 SW 7TH ST,ATLANTIC,50022,POINT (-95.028377 41.401381),15,CASS
1251,5344,CASEY'S GENERAL STORE # 2607/ SIOUX CITY,3731 HAMILTON BLVD.,SIOUX CITY,51104,POINT (-96.408455 42.53511),97,WOODBURY
1252,4013,WAL-MART 0841 / TIPTON,1126 HIGHWAY 38 NORTH,TIPTON,52772,POINT (-91.03069 41.438006),16,CEDAR
1253,5572,CASEY'S GENERAL STORE #2790 / CEDAR RAPIDS,588 BOYSON RD NE #110,CEDAR RAPIDS,52402,POINT (-91.641223 42.04673300000001),57,LINN
1254,5704,WASHINGTON LIQUOR & TOBACCO OUTLET,304 WEST MADISON STREET,WASHINGTON,52353,POINT (-91.694639 41.296493),92,WASHINGTON
1255,5652,AVENUE G STORE / COUNCIL BLUFFS,1602 AVENUE G,COUNCIL BLUFFS,51501,POINT (-95.86789 41.26712),78,POTTAWATTA
1256,5583,CASEY'S GENERAL STORE #2498 / WAPELLO,710 HWY 61 N,WAPELLO,52653,POINT (-91.195863 41.185676),58,LOUISA
1257,5233,CASEY'S GENERAL STORE #2640 / PLEASA,1006 W PLEASANT ST,PLEASANTVILLE,50225,POINT (-93.279175 41.392695),63,MARION
1258,5251,NORTHSIDE LIQUOR,1303 NORTH FEDERAL,MASON CITY,50401,POINT (-93.201061 43.163663),17,CERRO GORD
1259,4499,CASEY'S GENERAL STORE #1316 / MILFORD,510 OKOBOJI AVE,MILFORD,51351,POINT (-95.149937 43.320094),30,DICKINSON
1260,5692,LOCUST MART / DAVENPORT,11423 160TH ST,DAVENPORT,52804,POINT (-90.680408 41.538169),82,SCOTT
1261,2238,ADVENTURELAND INN,305 34TH AVE NW,ALTOONA,50009,,77,POLK
1262,4267,MAIN STREET MARKET OF ANITA,735 MAIN ST,ANITA,50020,POINT (-94.765365 41.444887),15,CASS
1263,4685,KWIK STOP FOOD MART,2360 CENTRAL,DUBUQUE,52001,POINT (-90.672722 42.515773),31,DUBUQUE
1264,5731,HOMETOWN FOODS,1010 EAST MITCHELL AVENUE,WATERLOO,50702,POINT (-92.343118 42.476639),7,BLACK HAWK
1265,5703,WEST SIDE LIQUOR,919 WEST 5TH STREET,WATERLOO,50702,POINT (-92.346356 42.488567),7,BLACK HAWK
1266,5693,HULL FOOD CENTER / HULL,1023 BLACK FOREST RD.,HULL,51239,POINT (-96.132644 43.185778),84,SIOUX
1267,5526,RANDALL'S STOP N SHOP,320 5TH ST,HUDSON,50643,POINT (-92.45494 42.406565),7,BLACK HAWK
1268,5556,CASEY'S GENERAL STORE #2891 / FORT DODGE,235 AVE O,FORT DODGE,50501,POINT (-94.20311 42.48687),94,WEBSTER
1269,5469,CHROME TRUCK STOP,211 HIGHWAY 18 E.,ALGONA,50511,POINT (-94.233234 43.082769),55,KOSSUTH
1270,5722,PETRO STOP - NEWTON,404 SOUTH 11TH AVENUE WEST,NEWTON,50208,POINT (-93.058352 41.690355),50,JASPER
1271,5728,BEER THIRTY DENISON,923 4TH AVENUE SOUTH,DENISON,51442,POINT (-95.360162 42.012412),24,CRAWFORD
1272,5688,DYNO'S #40 / SPENCER,1001 S GRAND AVE,SPENCER,51301,POINT (-95.143701 43.12759),21,CLAY
1273,5590,CASEY'S GENERAL STORE #1941 / ANKENY,1010 SE ORALABOR RD,ANKENY,50021,POINT (-93.581993 41.702885),77,POLK
1274,5379,YESWAY STORE # 1036/ KANAWHA,102 NORTH MAIN STREET,KANAWHA,50447,POINT (-93.793182 42.934461),41,HANCOCK
1275,4042,LAKE OHANA MARKET / MINEOLA,23226 CENTRE DR,GLENWOOD,51534,POINT (-95.742414 41.130204),65,MILLS
1276,4582,JIFFY #926 / SPIRIT LAKE,2402  17TH ST,SPIRIT LAKE,51360,POINT (-95.126585 43.42282),30,DICKINSON
1277,4634,KWIK SHOP #565 / CEDAR RAPIDS,4201  CENTER POINT RD NE,CEDAR RAPIDS,52402,POINT (-91.665659 42.021931),57,LINN
1278,5741,HASS MARKET,122 SOUTH 2ND STREET,CLINTON,52732,POINT (-90.188301 41.844485),23,CLINTON
1279,5570,CASEY'S GENERAL STORE #2776 / CEDAR RAPIDS,701 ELLIS BLVD NW,CEDAR RAPIDS,52405,POINT (-91.681965 41.979335),57,LINN
1280,2514,HY-VEE DRUGSTORE / MARION,2790 7TH AVENUE,MARION,52302,POINT (-91.582229 42.033186),57,LINN
1281,5756,CASEY'S GENERAL STORE #1577 / ALBIA,122 N MAIN ST,ALBIA,52531,POINT (-92.807138 41.028759),68,MONROE
1282,4695,WALGREENS #09791 / ALTOONA,101 8TH ST SE,ALTOONA,50009,POINT (-93.464184 41.644039),77,POLK
1283,3901,TARGET STORE T-0878 / FORT DODGE,2910  1 AVE S,FORT DODGE,50501,POINT (-94.157366 42.505335),94,WEBSTER
1284,5700,FLASHMART #103/PERRY,1219 1ST AVENUE,PERRY,50020,POINT (-94.106581 41.840342),15,CASS
1285,5133,DON'S FOOD CENTER,102  ALBANY AVE NE,ORANGE CITY,51041,POINT (-96.056723 43.00638),84,SIOUX
1286,5815,SUPER STOP IV - DUBUQUE,535 HILL STREET SUITE A,DUBUQUE,52001,POINT (-90.673985 42.496794),31,DUBUQUE
1287,4975,WALGREENS #15647 / SIOUX CITY,1900 HAMILTON BLVD,SIOUX CITY,51104,POINT (-96.4167 42.511229),97,WOODBURY
1288,2539,HY-VEE FOOD STORE / IOWA FALLS,640 S. OAK,IOWA FALLS,50126,POINT (-93.262364 42.508752),42,HARDIN
1289,5705,KEYSTONE LIQUOR AND WINE,517 2ND STREET SUITE #2,CORALVILLE,52241,POINT (-91.574095 41.671543),52,JOHNSON
1290,5736,218 FUEL EXPRESS,68 MONROE STREET,FLOYD,50435,POINT (-92.73738 43.122076),34,FLOYD
1291,5397,CASEY'S GENERAL STORE # 2774/AMANA,617 42ND AVE,AMANA,52203,POINT (-91.874686 41.801173000000006),48,IOWA
1292,4631,THUNDER RIDGE AMPRIDE,2425  WHITETAIL DR,CEDAR FALLS,50613,POINT (-92.475132 42.539967),7,BLACK HAWK
1293,5813,CASEY'S GENERAL STORE #2791 / CEDAR RAPIDS,9125 ATLANTIC DR SW,CEDAR RAPIDS,52404,POINT (-91.679307 41.8913),57,LINN
1294,5828,CENEX - HAMPTON,4 4TH STREET SE,HAMPTON,50441,POINT (-93.202491 42.741445),35,FRANKLIN
1295,4395,KUM & GO #133 / ELLSWORTH,1111 IA HIGHWAY 175,ELLSWORTH,50075,POINT (-93.572941 42.309754),40,HAMILTON
1296,3742,WAL-MART 1625 / LEMARS,,,,,,
1297,5607,CASEY'S GENERAL STORE #3294 / URBANA,5350 31ST AVE,URBANA,52345,POINT (-91.890859 42.246496),6,BENTON
1298,4923,CASEY'S GENERAL STORE #2270 / AURELIA,100  PEARL ST,AURELIA,51005,POINT (-95.437639 42.712097),18,CHEROKEE
1299,5785,CASEY'S GENERAL STORE #2491 / CLARINDA,1107 S 16TH ST,CLARINDA,51632,POINT (-95.03782 40.727464),73,PAGE
1300,5839,STATION MART #2,1119 RIVER FOREST ROAD,EVANSDALE,50707,POINT (-92.297765 42.462807),7,BLACK HAWK
1301,5773,CASEY'S GENERAL STORE #2239 / INDEPENDENCE,1200 5TH AVE NE,INDEPENDENCE,50644,POINT (-91.889442 42.479996),10,BUCHANAN
1302,2666,HY-VEE FOOD STORE #2 / STATE ANKENY,,,,,,
1303,2505,HY-VEE WINE AND SPIRITS / BOONE,1111  8TH ST,BOONE,50036,POINT (-93.876107 42.063831),8,BOONE
1304,4546,CASEY'S GENERAL STORE #2303 / GLIDDEN,705 IDAHO ST,GLIDDEN,51443,POINT (-94.728981 42.063817),14,CARROLL
1305,4755,WALGREENS #05941 / MASON CITY,1251 4TH ST SW,MASON CITY,50401,POINT (-93.220422 43.148333),17,CERRO GORD
1306,5342,CASEY'S GENERAL STORE # 3509/ CARTER LAKE,1650 E LOCUST ST,CARTER LAKE,51510,POINT (-95.910056 41.284953),78,POTTAWATTA
1307,5779,CASEY'S GENERAL STORE #1609 / ELDON,811 W ELM ST,ELDON,52554,POINT (-92.227988 40.921441),90,WAPELLO
1308,2685,HY-VEE -GARNER,255 WEST US HWY 18,GARNER,50438,POINT (-93.598203 43.105778),41,HANCOCK
1309,2849,CVS PHARMACY #10162 / DES MOINES,3151 SE 14TH ST,DES MOINES,50320,POINT (-93.59678 41.557061),77,POLK
1310,4969,LAKE LIQUORS WINE AND SPIRITS,,,,,,
1311,5242,KUM & GO #3502 / IOWA CITY,2303 MUSCATINE AVE,IOWA CITY,52240,POINT (-91.50163 41.649545),52,JOHNSON
1312,5059,CASEY'S GENERAL STORE #1125 / HUMEST,207 FRONT ST,HUMESTON,50123,POINT (-93.499475 40.860016),93,WAYNE
1313,5420,CASEY'S GENERAL STORE # 2212/ CEDAR RAPIDS,130 41ST AVE. DR. SW,CEDAR RAPIDS,52404,POINT (-91.656312 41.937617),57,LINN
1314,4320,FAREWAY STORES #470 / PERRY,,,,,,
1315,5577,RUSH STOP,609 S MAIN ST,CHARLES CITY,50616,POINT (-92.682538 43.061014),34,FLOYD
1316,3456,QUICK SHOP / CLEAR LAKE,904 N 8TH ST,CLEARLAKE,50428,POINT (-93.378772 43.142868),17,CERRO GORD
1317,4191,FAREWAY STORES #995 / PELLA,2010 WASHINGTON ST,PELLA,50219,POINT (-92.941983 41.412241),63,MARION
1318,3456,QUICK SHOP / CLEAR LAKE,,,,,,
1319,5766,CASEY'S GENERAL STORE #2944 / MUSCATINE,3010 UNIVERSITY DR,MUSCATINE,52761,POINT (-91.017088 41.458464),70,MUSCATINE
1320,4594,QUIK TRIP #554 / SW 63RD DM,901 SW 63RD ST,DES MOINES,50312,POINT (-93.703165 41.569715),77,POLK
1321,2604,HY-VEE WINE AND SPIRITS / LEMARS,,,,,,
1322,4025,KARAM KAUR KHASRIYA LLC,702 13TH ST,BELLE PLAINE,52208,POINT (-92.277759 41.897052),6,BENTON
1323,2578,HY-VEE / CHARLES CITY,901 KELLY ST,CHARLES CITY,50616,POINT (-92.67556000000002 43.066993),34,FLOYD
1324,5742,DONAHUE'S ONE STOP,125 WEST JEFFERSON AVENUE,HARPERS FERRY,52146,POINT (-91.155186 43.203808),3,ALLAMAKEE
1325,3949,WAL-MART 0751 / PELLA,1650 WASHINGTON ST,PELLA,50219,POINT (-92.933676 41.410379),63,MARION
1326,2854,CVS / PHARMACY #10480 / URBANDALE,14201 HICKMAN RD,URBANDALE,50323,POINT (-93.814927 41.614948),77,POLK
1327,5086,CENTRAL MART I  LLC.,2501  FLOYD BLVD,SIOUX CITY,51106,POINT (-96.385071 42.515989),97,WOODBURY
1328,4668,CLEAR LAKE PAYLESS FOODS,,,,,,
1329,5260,GM FOOD MART,2881  HIGHWAY 61,MUSCATINE,52761,POINT (-91.097752 41.387459),70,MUSCATINE
1330,4725,CASEY'S GENERAL STORE #1548 / ANKENY,,,,,,
1331,2687,HY-VEE FAST & FRESH EXPRESS- BETTENDORF,3470 MIDDLE ROAD,BETTENDORF,57222,POINT (-90.484139 41.551386),82,SCOTT
1332,5708,BROTHERS MARKET,103 W. WALNUT,WILLIAMSBURG,52361,POINT (-91.831646 41.881618),48,IOWA
1333,5010,SAC CITY FOOD PRIDE,106 S 16TH ST,SAC CITY,50583,POINT (-95.002637 42.422404),81,SAC
1334,2515,HY-VEE FOOD STORE #1 / MASON CITY,2400 4TH ST SW,MASON CITY,50401,POINT (-93.235588 43.148451),17,CERRO GORD
1335,4459,KUM & GO #544 / EAGLE GROVE,1120 S COMMERCIAL,EAGLE GROVE,50533,POINT (-93.9044 42.653973),99,WRIGHT
1336,5716,BIG 10 MART #69,2480 EAST 53RD,BETTENDORF,52722,POINT (-90.498167 41.575178),82,SCOTT
1337,5718,CASEY'S GENERAL STORE #1303,111 N. 3RD AVENUE,MARSHALLTOWN,50158,POINT (-92.908032 42.051236),64,MARSHALL
1338,4116,LAKE VIEW FOODS,223 MAIN ST,LAKE VIEW,51450,POINT (-95.051702 42.30568400000001),81,SAC
1339,5285,CROSSROADS OF HUMBOLDT,411 13TH STREET,HUMBOLDT,50548,POINT (-94.181182 42.510582),46,HUMBOLDT
1340,5747,CASEY'S GENERAL STORE #3201 / COUNCIL BLUFFS,701 32ND AVE,COUNCIL BLUFFS,51501,POINT (-95.853277 41.228221),78,POTTAWATTA
1341,5715,RAYSMARKET,3452 LAFAYETTE ROAD,EVANSDALE,50707,POINT (-92.291731 42.478437),7,BLACK HAWK
1342,5793,CASEY'S GENERAL STORE #1265 / SIBLEY,702 2ND AVE,SIBLEY,51249,POINT (-95.751517 43.401504),72,OSCEOLA
1343,5842,URBANDALE LIQUOR,6401 DOUGLAS AVE  STE 1,URBANDALE,50322,POINT (-93.705732 41.629411),77,POLK
1344,5052,CASEY'S GENERAL STORE #3220 / GREENF,302  SE 6TH ST,GREENFIELD,50849,POINT (-94.453264 41.303367),1,ADAIR
1345,5300,YESWAY STORE # 10013/ OTTUMWA,534 CHURCH ST,OTTUMWA,52501,POINT (-92.418553 41.009435),90,WAPELLO
1346,5637,CATFISH CHARLIE'S,1630 EAST 16TH ST,DUBUQUE,52001,,31,DUBUQUE
1347,5680,GASLAND N8TH ST / BURLINGTON,1204 N 8TH ST,BURLINGTON,52601,POINT (-91.10544500000002 40.820249),29,DES MOINES
1348,5265,HONEY CREEK RESORT STATE PARK/ GIFT,12633 RESORT DRIVE,MORAVIA,52571,POINT (-92.918723 40.87046),4,APPANOOSE
1349,2688,HY-VEE C-STORE - EAST HICKMAN,1025 EAST HICKMAN,WAUKEE,50263,POINT (-93.854272 41.61506),25,DALLAS
1350,5777,CASEY'S GENERAL STORE #2610 / ATLANTIC,1408 E 7TH ST,ATLANTIC,50022,POINT (-94.993002 41.403852),15,CASS
1351,4599,QUIK TRIP #500 / HUBBELL DM,3700 HUBBELL AVE,DES MOINES,50317,POINT (-93.54490600000001 41.629026),77,POLK
1352,5621,SUN MART,2920 W LOCUST ST,DAVENPORT,52804,POINT (-90.619947 41.538161),82,SCOTT
